HourOfYear,PV_kWh_per_kWp,,
6466,0.283175,113.27,
6467,0.284825,113.93,
6468,0.30885,123.54,
6469,0.258275,103.31,
6470,0.39505,158.02,
6471,0.30005,120.02,
6472,0.202585,81.034,
6473,0.193315,77.326,
6474,0.0931575,37.263,
6475,0,0,
6476,0,0,
6477,0,0,
6478,0,0,
6479,0,0,
6480,0,0,
6481,0,0,
6482,0,0,
6483,0,0,
6484,0,0,
6485,0,0,
6486,0,0,
6487,0,0,
6488,0.02061475,8.2459,
6489,0.0752775,30.111,
6490,0.16464,65.856,
6491,0.132105,52.842,
6492,0.2119,84.76,
6493,0.36055,144.22,
6494,0.34525,138.1,
6495,0.250375,100.15,
6496,0.09566,38.264,
6497,0.09844,39.376,
6498,0.0753625,30.145,
6499,0,0,
6500,0,0,
6501,0,0,
6502,0,0,
6503,0,0,
6504,0,0,
6505,0,0,
6506,0,0,
6507,0,0,
6508,0,0,
6509,0,0,
6510,0,0,
6511,0,0,
6512,0.0120625,4.825,
6513,0.0438675,17.547,
6514,0.0582575,23.303,
6515,0.095655,38.262,
6516,0.08275,33.1,
6517,0.1323125,52.925,
6518,0.09729,38.916,
6519,0.1089325,43.573,
6520,0.05704,22.816,
6521,0.0617775,24.711,
6522,0.020646,8.2584,
6523,0,0,
6524,0,0,
6525,0,0,
6526,0,0,
6527,0,0,
6528,0,0,
6529,0,0,
6530,0,0,
6531,0,0,
6532,0,0,
6533,0,0,
6534,0,0,
6535,0,0,
6536,0.0344675,13.787,
6537,0.11446,45.784,
6538,0.2121575,84.863,
6539,0.3105,124.2,
6540,0.26895,107.58,
6541,0.1330825,53.233,
6542,0.311975,124.79,
6543,0.0554275,22.171,
6544,0.0226735,9.0694,
6545,0.119065,47.626,
6546,0.082765,33.106,
6547,0,0,
6548,0,0,
6549,0,0,
6550,0,0,
6551,0,0,
6552,0,0,
6553,0,0,
6554,0,0,
6555,0,0,
6556,0,0,
6557,0,0,
6558,0,0,
6559,0,0,
6560,0.087855,35.142,
6561,0.21289,85.156,
6562,0.268725,107.49,
6563,0.39805,159.22,
6564,0.460025,184.01,
6565,0.433825,173.53,
6566,0.3494,139.76,
6567,0.320125,128.05,
6568,0.1356825,54.273,
6569,0.0730825,29.233,
6570,0.017719,7.0876,
6571,0,0,
6572,0,0,
6573,0,0,
6574,0,0,
6575,0,0,
6576,0,0,
6577,0,0,
6578,0,0,
6579,0,0,
6580,0,0,
6581,0,0,
6582,0,0,
6583,0,0,
6584,0.006487,2.5948,
6585,0.058435,23.374,
6586,0.1024725,40.989,
6587,0.1417775,56.711,
6588,0.106725,42.69,
6589,0.138135,55.254,
6590,0.1641475,65.659,
6591,0.179405,71.762,
6592,0.125825,50.33,
6593,0.069965,27.986,
6594,0.0146065,5.8426,
6595,0,0,
6596,0,0,
6597,0,0,
6598,0,0,
6599,0,0,
6600,0,0,
6601,0,0,
6602,0,0,
6603,0,0,
6604,0,0,
6605,0,0,
6606,0,0,
6607,0,0,
6608,0.0010195,0.4078,
6609,0.018651,7.4604,
6610,0.0977875,39.115,
6611,0.070125,28.05,
6612,0.05068,20.272,
6613,0.0992875,39.715,
6614,0.115735,46.294,
6615,0.0944525,37.781,
6616,0.07695,30.78,
6617,0.048475,19.39,
6618,0.00647675,2.5907,
6619,0,0,
6620,0,0,
6621,0,0,
6622,0,0,
6623,0,0,
6624,0,0,
6625,0,0,
6626,0,0,
6627,0,0,
6628,0,0,
6629,0,0,
6630,0,0,
6631,0,0,
6632,0.01309825,5.2393,
6633,0.0569175,22.767,
6634,0.09753,39.012,
6635,0.1605875,64.235,
6636,0.275225,110.09,
6637,0.33395,133.58,
6638,0.405475,162.19,
6639,0.35195,140.78,
6640,0.25425,101.7,
6641,0.180575,72.23,
6642,0.0516825,20.673,
6643,0,0,
6644,0,0,
6645,0,0,
6646,0,0,
6647,0,0,
6648,0,0,
6649,0,0,
6650,0,0,
6651,0,0,
6652,0,0,
6653,0,0,
6654,0,0,
6655,0,0,
6656,0.0151465,6.0586,
6657,0.0728275,29.131,
6658,0.1459275,58.371,
6659,0.15053,60.212,
6660,0.21321,85.284,
6661,0.4049,161.96,
6662,0.416425,166.57,
6663,0.3115,124.6,
6664,0.137775,55.11,
6665,0.1108725,44.349,
6666,0.0150975,6.039,
6667,0,0,
6668,0,0,
6669,0,0,
6670,0,0,
6671,0,0,
6672,0,0,
6673,0,0,
6674,0,0,
6675,0,0,
6676,0,0,
6677,0,0,
6678,0,0,
6679,0,0,
6680,0.033605,13.442,
6681,0.06144,24.576,
6682,0.0791075,31.643,
6683,0.1562675,62.507,
6684,0.1050175,42.007,
6685,0.085385,34.154,
6686,0.1120125,44.805,
6687,0.0953575,38.143,
6688,0.0713175,28.527,
6689,0.0374825,14.993,
6690,0.00301825,1.2073,
6691,0,0,
6692,0,0,
6693,0,0,
6694,0,0,
6695,0,0,
6696,0,0,
6697,0,0,
6698,0,0,
6699,0,0,
6700,0,0,
6701,0,0,
6702,0,0,
6703,0,0,
6704,0.0223215,8.9286,
6705,0.0546925,21.877,
6706,0.1176975,47.079,
6707,0.1869375,74.775,
6708,0.215135,86.054,
6709,0.191865,76.746,
6710,0.285025,114.01,
6711,0.1859575,74.383,
6712,0.19259,77.036,
6713,0.1621025,64.841,
6714,0.03648,14.592,
6715,0,0,
6716,0,0,
6717,0,0,
6718,0,0,
6719,0,0,
6720,0,0,
6721,0,0,
6722,0,0,
6723,0,0,
6724,0,0,
6725,0,0,
6726,0,0,
6727,0,0,
6728,0.1262275,50.491,
6729,0.21144,84.576,
6730,0.289475,115.79,
6731,0.375725,150.29,
6732,0.426975,170.79,
6733,0.36705,146.82,
6734,0.268975,107.59,
6735,0.25875,103.5,
6736,0.2093925,83.757,
6737,0.1482725,59.309,
6738,0.0266425,10.657,
6739,0,0,
6740,0,0,
6741,0,0,
6742,0,0,
6743,0,0,
6744,0,0,
6745,0,0,
6746,0,0,
6747,0,0,
6748,0,0,
6749,0,0,
6750,0,0,
6751,0,0,
6752,0.1214175,48.567,
6753,0.21072,84.288,
6754,0.2902,116.08,
6755,0.380825,152.33,
6756,0.435875,174.35,
6757,0.409525,163.81,
6758,0.402275,160.91,
6759,0.32935,131.74,
6760,0.236775,94.71,
6761,0.1657875,66.315,
6762,0.03475,13.9,
6763,0,0,
6764,0,0,
6765,0,0,
6766,0,0,
6767,0,0,
6768,0,0,
6769,0,0,
6770,0,0,
6771,0,0,
6772,0,0,
6773,0,0,
6774,0,0,
6775,0,0,
6776,0.1240575,49.623,
6777,0.209395,83.758,
6778,0.28585,114.34,
6779,0.374575,149.83,
6780,0.35155,140.62,
6781,0.41325,165.3,
6782,0.385725,154.29,
6783,0.32285,129.14,
6784,0.228885,91.554,
6785,0.153545,61.418,
6786,0.01329675,5.3187,
6787,0,0,
6788,0,0,
6789,0,0,
6790,0,0,
6791,0,0,
6792,0,0,
6793,0,0,
6794,0,0,
6795,0,0,
6796,0,0,
6797,0,0,
6798,0,0,
6799,0,0,
6800,0.00938675,3.7547,
6801,0.0513575,20.543,
6802,0.1388975,55.559,
6803,0.1974,78.96,
6804,0.28525,114.1,
6805,0.2289675,91.587,
6806,0.15894,63.576,
6807,0.295725,118.29,
6808,0.22173,88.692,
6809,0.12505,50.02,
6810,0.012216,4.8864,
6811,0,0,
6812,0,0,
6813,0,0,
6814,0,0,
6815,0,0,
6816,0,0,
6817,0,0,
6818,0,0,
6819,0,0,
6820,0,0,
6821,0,0,
6822,0,0,
6823,0,0,
6824,0.01144825,4.5793,
6825,0.0393575,15.743,
6826,0.0796125,31.845,
6827,0.078775,31.51,
6828,0.2042325,81.693,
6829,0.2531,101.24,
6830,0.285775,114.31,
6831,0.170475,68.19,
6832,0.1398025,55.921,
6833,0.0883875,35.355,
6834,0.00732125,2.9285,
6835,0,0,
6836,0,0,
6837,0,0,
6838,0,0,
6839,0,0,
6840,0,0,
6841,0,0,
6842,0,0,
6843,0,0,
6844,0,0,
6845,0,0,
6846,0,0,
6847,0,0,
6848,0.02352925,9.4117,
6849,0.06261,25.044,
6850,0.1178325,47.133,
6851,0.1915025,76.601,
6852,0.2161425,86.457,
6853,0.2543,101.72,
6854,0.265575,106.23,
6855,0.196015,78.406,
6856,0.1386525,55.461,
6857,0.058935,23.574,
6858,0,0,
6859,0,0,
6860,0,0,
6861,0,0,
6862,0,0,
6863,0,0,
6864,0,0,
6865,0,0,
6866,0,0,
6867,0,0,
6868,0,0,
6869,0,0,
6870,0,0,
6871,0,0,
6872,0.00464575,1.8583,
6873,0.0306975,12.279,
6874,0.0469725,18.789,
6875,0.0743175,29.727,
6876,0.102665,41.066,
6877,0.0493575,19.743,
6878,0.07321,29.284,
6879,0.0797825,31.913,
6880,0.0745975,29.839,
6881,0.0503,20.12,
6882,0,0,
6883,0,0,
6884,0,0,
6885,0,0,
6886,0,0,
6887,0,0,
6888,0,0,
6889,0,0,
6890,0,0,
6891,0,0,
6892,0,0,
6893,0,0,
6894,0,0,
6895,0,0,
6896,0.003701,1.4804,
6897,0.0314425,12.577,
6898,0.0502025,20.081,
6899,0.0316175,12.647,
6900,0.1061625,42.465,
6901,0.2470725,98.829,
6902,0.2776,111.04,
6903,0.104325,41.73,
6904,0.19235,76.94,
6905,0.1302425,52.097,
6906,0.0022055,0.8822,
6907,0,0,
6908,0,0,
6909,0,0,
6910,0,0,
6911,0,0,
6912,0,0,
6913,0,0,
6914,0,0,
6915,0,0,
6916,0,0,
6917,0,0,
6918,0,0,
6919,0,0,
6920,0.02187325,8.7493,
6921,0.08391,33.564,
6922,0.1640825,65.633,
6923,0.2283925,91.357,
6924,0.2066475,82.659,
6925,0.147025,58.81,
6926,0.064895,25.958,
6927,0.096325,38.53,
6928,0.0863875,34.555,
6929,0.05524,22.096,
6930,0,0,
6931,0,0,
6932,0,0,
6933,0,0,
6934,0,0,
6935,0,0,
6936,0,0,
6937,0,0,
6938,0,0,
6939,0,0,
6940,0,0,
6941,0,0,
6942,0,0,
6943,0,0,
6944,0.00890675,3.5627,
6945,0.0485425,19.417,
6946,0.0670225,26.809,
6947,0.122705,49.082,
6948,0.1491025,59.641,
6949,0.1887525,75.501,
6950,0.18101,72.404,
6951,0.1716225,68.649,
6952,0.0970375,38.815,
6953,0.0406825,16.273,
6954,0,0,
6955,0,0,
6956,0,0,
6957,0,0,
6958,0,0,
6959,0,0,
6960,0,0,
6961,0,0,
6962,0,0,
6963,0,0,
6964,0,0,
6965,0,0,
6966,0,0,
6967,0,0,
6968,0.028145,11.258,
6969,0.085545,34.218,
6970,0.1788275,71.531,
6971,0.247395,98.958,
6972,0.307175,122.87,
6973,0.265125,106.05,
6974,0.26885,107.54,
6975,0.2395175,95.807,
6976,0.106285,42.514,
6977,0.062115,24.846,
6978,0,0,
6979,0,0,
6980,0,0,
6981,0,0,
6982,0,0,
6983,0,0,
6984,0,0,
6985,0,0,
6986,0,0,
6987,0,0,
6988,0,0,
6989,0,0,
6990,0,0,
6991,0,0,
6992,0,0,
6993,0.02173925,8.6957,
6994,0.0549325,21.973,
6995,0.08721,34.884,
6996,0.0975025,39.001,
6997,0.0939925,37.597,
6998,0.0751225,30.049,
6999,0.031215,12.486,
7000,0.0301975,12.079,
7001,0.0237385,9.4954,
7002,0,0,
7003,0,0,
7004,0,0,
7005,0,0,
7006,0,0,
7007,0,0,
7008,0,0,
7009,0,0,
7010,0,0,
7011,0,0,
7012,0,0,
7013,0,0,
7014,0,0,
7015,0,0,
7016,0.0057075,2.283,
7017,0.0687125,27.485,
7018,0.139945,55.978,
7019,0.2003275,80.131,
7020,0.1853675,74.147,
7021,0.08791,35.164,
7022,0.0921175,36.847,
7023,0.06856,27.424,
7024,0.048505,19.402,
7025,0.030335,12.134,
7026,0,0,
7027,0,0,
7028,0,0,
7029,0,0,
7030,0,0,
7031,0,0,
7032,0,0,
7033,0,0,
7034,0,0,
7035,0,0,
7036,0,0,
7037,0,0,
7038,0,0,
7039,0,0,
7040,0.00212,0.848,
7041,0.0255625,10.225,
7042,0.0683025,27.321,
7043,0.1505175,60.207,
7044,0.1841475,73.659,
7045,0.0553975,22.159,
7046,0.226535,90.614,
7047,0.1265575,50.623,
7048,0.06107,24.428,
7049,0.04413,17.652,
7050,0,0,
7051,0,0,
7052,0,0,
7053,0,0,
7054,0,0,
7055,0,0,
7056,0,0,
7057,0,0,
7058,0,0,
7059,0,0,
7060,0,0,
7061,0,0,
7062,0,0,
7063,0,0,
7064,0.01943575,7.7743,
7065,0.1311375,52.455,
7066,0.184225,73.69,
7067,0.294525,117.81,
7068,0.19456,77.824,
7069,0.0712025,28.481,
7070,0.1346725,53.869,
7071,0.072685,29.074,
7072,0.05055,20.22,
7073,0.03158,12.632,
7074,0,0,
7075,0,0,
7076,0,0,
7077,0,0,
7078,0,0,
7079,0,0,
7080,0,0,
7081,0,0,
7082,0,0,
7083,0,0,
7084,0,0,
7085,0,0,
7086,0,0,
7087,0,0,
7088,0.019719,7.8876,
7089,0.0969175,38.767,
7090,0.133165,53.266,
7091,0.1875825,75.033,
7092,0.3413,136.52,
7093,0.3652,146.08,
7094,0.325075,130.03,
7095,0.250775,100.31,
7096,0.1832475,73.299,
7097,0.093105,37.242,
7098,0,0,
7099,0,0,
7100,0,0,
7101,0,0,
7102,0,0,
7103,0,0,
7104,0,0,
7105,0,0,
7106,0,0,
7107,0,0,
7108,0,0,
7109,0,0,
7110,0,0,
7111,0,0,
7112,0.0309775,12.391,
7113,0.166085,66.434,
7114,0.2269725,90.789,
7115,0.306275,122.51,
7116,0.358875,143.55,
7117,0.366675,146.67,
7118,0.327025,130.81,
7119,0.252125,100.85,
7120,0.1874475,74.979,
7121,0.106755,42.702,
7122,0,0,
7123,0,0,
7124,0,0,
7125,0,0,
7126,0,0,
7127,0,0,
7128,0,0,
7129,0,0,
7130,0,0,
7131,0,0,
7132,0,0,
7133,0,0,
7134,0,0,
7135,0,0,
7136,0.02490675,9.9627,
7137,0.15774,63.096,
7138,0.212,84.8,
7139,0.28125,112.5,
7140,0.344775,137.91,
7141,0.330975,132.39,
7142,0.2451425,98.057,
7143,0.1732525,69.301,
7144,0.099665,39.866,
7145,0.0408425,16.337,
7146,0,0,
7147,0,0,
7148,0,0,
7149,0,0,
7150,0,0,
7151,0,0,
7152,0,0,
7153,0,0,
7154,0,0,
7155,0,0,
7156,0,0,
7157,0,0,
7158,0,0,
7159,0,0,
7160,0.0060905,2.4362,
7161,0.04941,19.764,
7162,0.087485,34.994,
7163,0.177365,70.946,
7164,0.1622475,64.899,
7165,0.20864,83.456,
7166,0.185185,74.074,
7167,0.12024,48.096,
7168,0.1021875,40.875,
7169,0.026045,10.418,
7170,0,0,
7171,0,0,
7172,0,0,
7173,0,0,
7174,0,0,
7175,0,0,
7176,0,0,
7177,0,0,
7178,0,0,
7179,0,0,
7180,0,0,
7181,0,0,
7182,0,0,
7183,0,0,
7184,0,0,
7185,0.01136275,4.5451,
7186,0.04656,18.624,
7187,0.0515775,20.631,
7188,0.114975,45.99,
7189,0.1215675,48.627,
7190,0.1689225,67.569,
7191,0.1344325,53.773,
7192,0.0671,26.84,
7193,0.024968,9.9872,
7194,0,0,
7195,0,0,
7196,0,0,
7197,0,0,
7198,0,0,
7199,0,0,
7200,0,0,
7201,0,0,
7202,0,0,
7203,0,0,
7204,0,0,
7205,0,0,
7206,0,0,
7207,0,0,
7208,0.010396,4.1584,
7209,0.1372975,54.919,
7210,0.20316,81.264,
7211,0.27455,109.82,
7212,0.32575,130.3,
7213,0.31815,127.26,
7214,0.294725,117.89,
7215,0.22614,90.456,
7216,0.168655,67.462,
7217,0.0778125,31.125,
7218,0,0,
7219,0,0,
7220,0,0,
7221,0,0,
7222,0,0,
7223,0,0,
7224,0,0,
7225,0,0,
7226,0,0,
7227,0,0,
7228,0,0,
7229,0,0,
7230,0,0,
7231,0,0,
7232,0.016822,6.7288,
7233,0.1207225,48.289,
7234,0.16766,67.064,
7235,0.22478,89.912,
7236,0.251675,100.67,
7237,0.2070725,82.829,
7238,0.1160675,46.427,
7239,0.14523,58.092,
7240,0.053515,21.406,
7241,0.046785,18.714,
7242,0,0,
7243,0,0,
7244,0,0,
7245,0,0,
7246,0,0,
7247,0,0,
7248,0,0,
7249,0,0,
7250,0,0,
7251,0,0,
7252,0,0,
7253,0,0,
7254,0,0,
7255,0,0,
7256,0,0,
7257,0.00491625,1.9665,
7258,0.0202715,8.1086,
7259,0.04433,17.732,
7260,0.070805,28.322,
7261,0.08013,32.052,
7262,0.0901825,36.073,
7263,0.0694825,27.793,
7264,0.0513125,20.525,
7265,0.01486925,5.9477,
7266,0,0,
7267,0,0,
7268,0,0,
7269,0,0,
7270,0,0,
7271,0,0,
7272,0,0,
7273,0,0,
7274,0,0,
7275,0,0,
7276,0,0,
7277,0,0,
7278,0,0,
7279,0,0,
7280,-0.00035825,-0.1433,
7281,0.07095,28.38,
7282,0.1006475,40.259,
7283,0.1736025,69.441,
7284,0.1643325,65.733,
7285,0.18875,75.5,
7286,0.1743525,69.741,
7287,0.0885025,35.401,
7288,0.0593925,23.757,
7289,0.0105735,4.2294,
7290,0,0,
7291,0,0,
7292,0,0,
7293,0,0,
7294,0,0,
7295,0,0,
7296,0,0,
7297,0,0,
7298,0,0,
7299,0,0,
7300,0,0,
7301,0,0,
7302,0,0,
7303,0,0,
7304,0,0,
7305,0.0013105,0.5242,
7306,0.0872325,34.893,
7307,0.179635,71.854,
7308,0.209785,83.914,
7309,0.206925,82.77,
7310,0.2441625,97.665,
7311,0.1321375,52.855,
7312,0.0757575,30.303,
7313,0.035065,14.026,
7314,0,0,
7315,0,0,
7316,0,0,
7317,0,0,
7318,0,0,
7319,0,0,
7320,0,0,
7321,0,0,
7322,0,0,
7323,0,0,
7324,0,0,
7325,0,0,
7326,0,0,
7327,0,0,
7328,0,0,
7329,0.0030785,1.2314,
7330,0.04079,16.316,
7331,0.098175,39.27,
7332,0.155405,62.162,
7333,0.169375,67.75,
7334,0.13042,52.168,
7335,0.1298925,51.957,
7336,0.116165,46.466,
7337,0.047885,19.154,
7338,0,0,
7339,0,0,
7340,0,0,
7341,0,0,
7342,0,0,
7343,0,0,
7344,0,0,
7345,0,0,
7346,0,0,
7347,0,0,
7348,0,0,
7349,0,0,
7350,0,0,
7351,0,0,
7352,0,0,
7353,0.0212105,8.4842,
7354,0.0938625,37.545,
7355,0.1433375,57.335,
7356,0.20207,80.828,
7357,0.26685,106.74,
7358,0.2260175,90.407,
7359,0.153765,61.506,
7360,0.1041925,41.677,
7361,0.0241835,9.6734,
7362,0,0,
7363,0,0,
7364,0,0,
7365,0,0,
7366,0,0,
7367,0,0,
7368,0,0,
7369,0,0,
7370,0,0,
7371,0,0,
7372,0,0,
7373,0,0,
7374,0,0,
7375,0,0,
7376,0,0,
7377,0.0324025,12.961,
7378,0.1196375,47.855,
7379,0.1674025,66.961,
7380,0.1726,69.04,
7381,0.17102,68.408,
7382,0.134085,53.634,
7383,0.0588625,23.545,
7384,0.01732075,6.9283,
7385,0.0053935,2.1574,
7386,0,0,
7387,0,0,
7388,0,0,
7389,0,0,
7390,0,0,
7391,0,0,
7392,0,0,
7393,0,0,
7394,0,0,
7395,0,0,
7396,0,0,
7397,0,0,
7398,0,0,
7399,0,0,
7400,0,0,
7401,0.0277675,11.107,
7402,0.11581,46.324,
7403,0.142185,56.874,
7404,0.12158,48.632,
7405,0.07753,31.012,
7406,0.040925,16.37,
7407,0.07455,29.82,
7408,0.01151125,4.6045,
7409,0.0051195,2.0478,
7410,0,0,
7411,0,0,
7412,0,0,
7413,0,0,
7414,0,0,
7415,0,0,
7416,0,0,
7417,0,0,
7418,0,0,
7419,0,0,
7420,0,0,
7421,0,0,
7422,0,0,
7423,0,0,
7424,0,0,
7425,0.0535375,21.415,
7426,0.07079,28.316,
7427,0.109395,43.758,
7428,0.1991275,79.651,
7429,0.12184,48.736,
7430,0.0695725,27.829,
7431,0.09614,38.456,
7432,0.08185,32.74,
7433,0.0144035,5.7614,
7434,0,0,
7435,0,0,
7436,0,0,
7437,0,0,
7438,0,0,
7439,0,0,
7440,0,0,
7441,0,0,
7442,0,0,
7443,0,0,
7444,0,0,
7445,0,0,
7446,0,0,
7447,0,0,
7448,0,0,
7449,0.0403575,16.143,
7450,0.1400925,56.037,
7451,0.188555,75.422,
7452,0.1108325,44.333,
7453,0.1040325,41.613,
7454,0.2155075,86.203,
7455,0.16255,65.02,
7456,0.0867975,34.719,
7457,0.00615325,2.4613,
7458,0,0,
7459,0,0,
7460,0,0,
7461,0,0,
7462,0,0,
7463,0,0,
7464,0,0,
7465,0,0,
7466,0,0,
7467,0,0,
7468,0,0,
7469,0,0,
7470,0,0,
7471,0,0,
7472,0,0,
7473,0.02443675,9.7747,
7474,0.1149975,45.999,
7475,0.1933225,77.329,
7476,0.1866325,74.653,
7477,0.22122,88.488,
7478,0.209455,83.782,
7479,0.13957,55.828,
7480,0.07439,29.756,
7481,0.00889025,3.5561,
7482,0,0,
7483,0,0,
7484,0,0,
7485,0,0,
7486,0,0,
7487,0,0,
7488,0,0,
7489,0,0,
7490,0,0,
7491,0,0,
7492,0,0,
7493,0,0,
7494,0,0,
7495,0,0,
7496,0,0,
7497,0,0,
7498,0.0334175,13.367,
7499,0.1101275,44.051,
7500,0.1026075,41.043,
7501,0.139445,55.778,
7502,0.122375,48.95,
7503,0.09422,37.688,
7504,0.05486,21.944,
7505,0.000656,0.2624,
7506,0,0,
7507,0,0,
7508,0,0,
7509,0,0,
7510,0,0,
7511,0,0,
7512,0,0,
7513,0,0,
7514,0,0,
7515,0,0,
7516,0,0,
7517,0,0,
7518,0,0,
7519,0,0,
7520,0,0,
7521,0.02366975,9.4679,
7522,0.0567825,22.713,
7523,0.1420925,56.837,
7524,0.2368175,94.727,
7525,0.1261525,50.461,
7526,0.1126675,45.067,
7527,0.0487775,19.511,
7528,0.05123,20.492,
7529,0,0,
7530,0,0,
7531,0,0,
7532,0,0,
7533,0,0,
7534,0,0,
7535,0,0,
7536,0,0,
7537,0,0,
7538,0,0,
7539,0,0,
7540,0,0,
7541,0,0,
7542,0,0,
7543,0,0,
7544,0,0,
7545,0.0410575,16.423,
7546,0.125145,50.058,
7547,0.116325,46.53,
7548,0.0887575,35.503,
7549,0.0629775,25.191,
7550,0.0748175,29.927,
7551,0.0524525,20.981,
7552,0.046725,18.69,
7553,0,0,
7554,0,0,
7555,0,0,
7556,0,0,
7557,0,0,
7558,0,0,
7559,0,0,
7560,0,0,
7561,0,0,
7562,0,0,
7563,0,0,
7564,0,0,
7565,0,0,
7566,0,0,
7567,0,0,
7568,0,0,
7569,0.04918,19.672,
7570,0.0759425,30.377,
7571,0.0986675,39.467,
7572,0.1519,60.76,
7573,0.23824,95.296,
7574,0.1809275,72.371,
7575,0.1288175,51.527,
7576,0.0780475,31.219,
7577,0.00389425,1.5577,
7578,0,0,
7579,0,0,
7580,0,0,
7581,0,0,
7582,0,0,
7583,0,0,
7584,0,0,
7585,0,0,
7586,0,0,
7587,0,0,
7588,0,0,
7589,0,0,
7590,0,0,
7591,0,0,
7592,0,0,
7593,0.00024075,0.0963,
7594,0.0261025,10.441,
7595,0.0525925,21.037,
7596,0.0721925,28.877,
7597,0.1273375,50.935,
7598,0.0845625,33.825,
7599,0.0444425,17.777,
7600,0.01247975,4.9919,
7601,0,0,
7602,0,0,
7603,0,0,
7604,0,0,
7605,0,0,
7606,0,0,
7607,0,0,
7608,0,0,
7609,0,0,
7610,0,0,
7611,0,0,
7612,0,0,
7613,0,0,
7614,0,0,
7615,0,0,
7616,0,0,
7617,0.010656,4.2624,
7618,0.08712,34.848,
7619,0.1036875,41.475,
7620,0.0991775,39.671,
7621,0.1729425,69.177,
7622,0.1585175,63.407,
7623,0.060025,24.01,
7624,0.0391075,15.643,
7625,0,0,
7626,0,0,
7627,0,0,
7628,0,0,
7629,0,0,
7630,0,0,
7631,0,0,
7632,0,0,
7633,0,0,
7634,0,0,
7635,0,0,
7636,0,0,
7637,0,0,
7638,0,0,
7639,0,0,
7640,0,0,
7641,0.00418775,1.6751,
7642,0.00433725,1.7349,
7643,0.0444975,17.799,
7644,0.010993,4.3972,
7645,0.1218475,48.739,
7646,0.1372075,54.883,
7647,0.080195,32.078,
7648,0.074995,29.998,
7649,0,0,
7650,0,0,
7651,0,0,
7652,0,0,
7653,0,0,
7654,0,0,
7655,0,0,
7656,0,0,
7657,0,0,
7658,0,0,
7659,0,0,
7660,0,0,
7661,0,0,
7662,0,0,
7663,0,0,
7664,0,0,
7665,0.038325,15.33,
7666,0.101205,40.482,
7667,0.11602,46.408,
7668,0.13051,52.204,
7669,0.142095,56.838,
7670,0.091415,36.566,
7671,0.0633525,25.341,
7672,0.0341075,13.643,
7673,0,0,
7674,0,0,
7675,0,0,
7676,0,0,
7677,0,0,
7678,0,0,
7679,0,0,
7680,0,0,
7681,0,0,
7682,0,0,
7683,0,0,
7684,0,0,
7685,0,0,
7686,0,0,
7687,0,0,
7688,0,0,
7689,0.02073075,8.2923,
7690,0.1163375,46.535,
7691,0.1878725,75.149,
7692,0.23142,92.568,
7693,0.236225,94.49,
7694,0.195335,78.134,
7695,0.15425,61.7,
7696,0.0949175,37.967,
7697,0,0,
7698,0,0,
7699,0,0,
7700,0,0,
7701,0,0,
7702,0,0,
7703,0,0,
7704,0,0,
7705,0,0,
7706,0,0,
7707,0,0,
7708,0,0,
7709,0,0,
7710,0,0,
7711,0,0,
7712,0,0,
7713,0.01321875,5.2875,
7714,0.0821425,32.857,
7715,0.09812,39.248,
7716,0.138445,55.378,
7717,0.0751225,30.049,
7718,0.05271,21.084,
7719,0.0363475,14.539,
7720,0.0196395,7.8558,
7721,0,0,
7722,0,0,
7723,0,0,
7724,0,0,
7725,0,0,
7726,0,0,
7727,0,0,
7728,0,0,
7729,0,0,
7730,0,0,
7731,0,0,
7732,0,0,
7733,0,0,
7734,0,0,
7735,0,0,
7736,0,0,
7737,0.0102,4.08,
7738,0.0362825,14.513,
7739,0.0843575,33.743,
7740,0.08116,32.464,
7741,0.081145,32.458,
7742,0.0775275,31.011,
7743,0.1347225,53.889,
7744,0.057915,23.166,
7745,0,0,
7746,0,0,
7747,0,0,
7748,0,0,
7749,0,0,
7750,0,0,
7751,0,0,
7752,0,0,
7753,0,0,
7754,0,0,
7755,0,0,
7756,0,0,
7757,0,0,
7758,0,0,
7759,0,0,
7760,0,0,
7761,0.00618475,2.4739,
7762,0.0256525,10.261,
7763,0.0644725,25.789,
7764,0.1186925,47.477,
7765,0.13823,55.292,
7766,0.1561275,62.451,
7767,0.0968025,38.721,
7768,0.05393,21.572,
7769,0,0,
7770,0,0,
7771,0,0,
7772,0,0,
7773,0,0,
7774,0,0,
7775,0,0,
7776,0,0,
7777,0,0,
7778,0,0,
7779,0,0,
7780,0,0,
7781,0,0,
7782,0,0,
7783,0,0,
7784,0,0,
7785,0.00262675,1.0507,
7786,0.027635,11.054,
7787,0.063315,25.326,
7788,0.0575425,23.017,
7789,0.0345725,13.829,
7790,0.0567075,22.683,
7791,0.038785,15.514,
7792,0.02061775,8.2471,
7793,0,0,
7794,0,0,
7795,0,0,
7796,0,0,
7797,0,0,
7798,0,0,
7799,0,0,
7800,0,0,
7801,0,0,
7802,0,0,
7803,0,0,
7804,0,0,
7805,0,0,
7806,0,0,
7807,0,0,
7808,0,0,
7809,0.020241,8.0964,
7810,0.11305,45.22,
7811,0.14167,56.668,
7812,0.165765,66.306,
7813,0.2099725,83.989,
7814,0.191185,76.474,
7815,0.1065375,42.615,
7816,0.0455,18.2,
7817,0,0,
7818,0,0,
7819,0,0,
7820,0,0,
7821,0,0,
7822,0,0,
7823,0,0,
7824,0,0,
7825,0,0,
7826,0,0,
7827,0,0,
7828,0,0,
