HourOfYear,FarmLoad_kWh,,,,
5169,20.005,,,,
5170,22.945,,,,
5171,19.715,,,,
5172,26.875,,,,
5173,17.14,,,,
5174,30.585,,,,
5175,22.18,,,,
5176,39.61,,,,
5177,33.5,,,,
5178,40.49,,,,
5179,27.28,,,,
5180,37.7,,,,
5181,30.185,,,,
5182,30.125,,,,
5183,35.935,,,,
5184,29.595,,,,
5185,37.775,,,,
5186,29.085,,,,
5187,44.135,,,,
5188,29.16,,,,
5189,36.88,,,,
5190,28.555,,,,
5191,28.435,,,,
5192,27.795,,,,
5193,25.51,,,,
5194,38.16,,,,
5195,30.595,,,,
5196,32.665,,,,
5197,23.31,,,,
5198,35.8,,,,
5199,24.68,,,,
5200,26.985,,,,
5201,21.54,,,,
5202,31.99,,,,
5203,25.365,,,,
5204,34.975,,,,
5205,27.995,,,,
5206,28.115,,,,
5207,36.955,,,,
5208,27.895,,,,
5209,36.28,,,,
5210,27.53,,,,
5211,39.68,,,,
5212,27.64,,,,
5213,37.825,,,,
5214,27.825,,,,
5215,27.665,,,,
5216,26.54,,,,
5217,32.51,,,,
5218,29.87,,,,
5219,20.88,,,,
5220,30.62,,,,
5221,21.21,,,,
5222,35.295,,,,
5223,26.01,,,,
5224,36.385,,,,
5225,27.54,,,,
5226,33.29,,,,
5227,27.13,,,,
5228,37.155,,,,
5229,29.185,,,,
5230,28.56,,,,
5231,35.725,,,,
5232,27.655,,,,
5233,35.08,,,,
5234,27.185,,,,
5235,37.165,,,,
5236,27.205,,,,
5237,34.38,,,,
5238,26.715,,,,
5239,26.49,,,,
5240,25.74,,,,
5241,29.185,,,,
5242,31.86,,,,
5243,21.665,,,,
5244,27.625,,,,
5245,14.785,,,,
5246,22.4,,,,
5247,11.96,,,,
5248,25.755,,,,
5249,19.02,,,,
5250,31.83,,,,
5251,28.02,,,,
5252,38.67,,,,
5253,29.79,,,,
5254,29.48,,,,
5255,38.16,,,,
5256,29.155,,,,
5257,38.67,,,,
5258,27.97,,,,
5259,39.175,,,,
5260,27.805,,,,
5261,36.34,,,,
5262,27.245,,,,
5263,27.085,,,,
5264,25.315,,,,
5265,23.43,,,,
5266,27.18,,,,
5267,18.44,,,,
5268,21.545,,,,
5269,17.02,,,,
5270,30.955,,,,
5271,20.45,,,,
5272,25.88,,,,
5273,18.585,,,,
5274,33.165,,,,
5275,26.555,,,,
5276,35.625,,,,
5277,27.875,,,,
5278,27.53,,,,
5279,34.375,,,,
5280,27.055,,,,
5281,34.655,,,,
5282,27.295,,,,
5283,36.335,,,,
5284,27.13,,,,
5285,35.465,,,,
5286,27.235,,,,
5287,27.255,,,,
5288,26.095,,,,
5289,30.645,,,,
5290,34.625,,,,
5291,25.9,,,,
5292,30.275,,,,
5293,17.55,,,,
5294,39.77,,,,
5295,26.1,,,,
5296,35.1,,,,
5297,19.755,,,,
5298,33.64,,,,
5299,26.445,,,,
5300,44,,,,
5301,29.09,,,,
5302,28.21,,,,
5303,38.165,,,,
5304,27.315,,,,
5305,36.685,,,,
5306,27.275,,,,
5307,45.59,,,,
5308,27.5,,,,
5309,36.675,,,,
5310,27.41,,,,
5311,27.745,,,,
5312,26.92,,,,
5313,32.48,,,,
5314,44.44,,,,
5315,31.745,,,,
5316,44.06,,,,
5317,26.095,,,,
5318,42.81,,,,
5319,27.34,,,,
5320,34.985,,,,
5321,25.775,,,,
5322,34.995,,,,
5323,25.815,,,,
5324,35.635,,,,
5325,28.05,,,,
5326,28.085,,,,
5327,39.17,,,,
5328,27.555,,,,
5329,40.23,,,,
5330,27.35,,,,
5331,44.06,,,,
5332,27.445,,,,
5333,39.385,,,,
5334,27.505,,,,
5335,27.135,,,,
5336,26,,,,
5337,22.305,,,,
5338,39.215,,,,
5339,24.92,,,,
5340,31.105,,,,
5341,19.42,,,,
5342,35.445,,,,
5343,19.675,,,,
5344,30.175,,,,
5345,23.035,,,,
5346,33,,,,
5347,28.495,,,,
5348,41.095,,,,
5349,30.48,,,,
5350,29.56,,,,
5351,39.915,,,,
5352,28.375,,,,
5353,38.77,,,,
5354,27.865,,,,
5355,41.815,,,,
5356,27.695,,,,
5357,37.495,,,,
5358,28.07,,,,
5359,27.665,,,,
5360,26.765,,,,
5361,22.9,,,,
5362,29.725,,,,
5363,18.965,,,,
5364,34.28,,,,
5365,23.08,,,,
5366,30.385,,,,
5367,16.78,,,,
5368,27.31,,,,
5369,19.325,,,,
5370,34.05,,,,
5371,29.505,,,,
5372,35.57,,,,
5373,30.27,,,,
5374,28.99,,,,
5375,40.97,,,,
5376,27.66,,,,
5377,39.115,,,,
5378,27.4,,,,
5379,44.465,,,,
5380,27.07,,,,
5381,38.27,,,,
5382,27.2,,,,
5383,27.035,,,,
5384,25.57,,,,
5385,29.03,,,,
5386,34.045,,,,
5387,22.765,,,,
5388,31.895,,,,
5389,20.585,,,,
5390,33.84,,,,
5391,19.815,,,,
5392,40.805,,,,
5393,21.88,,,,
5394,37.37,,,,
5395,29.055,,,,
5396,45.655,,,,
5397,31.215,,,,
5398,30.645,,,,
5399,44.35,,,,
5400,29.665,,,,
5401,42.08,,,,
5402,29.54,,,,
5403,42.995,,,,
5404,29.445,,,,
5405,42.38,,,,
5406,29.19,,,,
5407,28.615,,,,
5408,27.985,,,,
5409,32.945,,,,
5410,33.34,,,,
5411,20.645,,,,
5412,40.695,,,,
5413,21.575,,,,
5414,42.625,,,,
5415,22.825,,,,
5416,32.955,,,,
5417,25.965,,,,
5418,35.945,,,,
5419,29.17,,,,
5420,43.63,,,,
5421,29.415,,,,
5422,28.53,,,,
5423,41.69,,,,
5424,28.19,,,,
5425,42.115,,,,
5426,28.095,,,,
5427,43.67,,,,
5428,27.675,,,,
5429,38.08,,,,
5430,27.425,,,,
5431,26.84,,,,
5432,25.7,,,,
5433,26.645,,,,
5434,39.44,,,,
5435,26.025,,,,
5436,37.995,,,,
5437,28.74,,,,
5438,32.285,,,,
5439,24.925,,,,
5440,39.34,,,,
5441,22.81,,,,
5442,35.76,,,,
5443,25.235,,,,
5444,37.64,,,,
5445,27.835,,,,
5446,26.95,,,,
5447,40.35,,,,
5448,28.77,,,,
5449,36.84,,,,
5450,28.32,,,,
5451,37.245,,,,
5452,27.62,,,,
5453,34.135,,,,
5454,26.82,,,,
5455,26.645,,,,
5456,25.975,,,,
5457,33.485,,,,
5458,43.965,,,,
5459,31.385,,,,
5460,39.585,,,,
5461,18.715,,,,
5462,30.475,,,,
5463,16.935,,,,
5464,29.62,,,,
5465,24.29,,,,
5466,33.635,,,,
5467,26.815,,,,
5468,38.2,,,,
5469,27.28,,,,
5470,27.145,,,,
5471,34.77,,,,
5472,26.81,,,,
5473,28.1,,,,
5474,26.6,,,,
5475,26.575,,,,
5476,26.54,,,,
5477,26.395,,,,
5478,26.455,,,,
5479,26.475,,,,
5480,31.87,,,,
5481,32.39,,,,
5482,38.61,,,,
5483,27.795,,,,
5484,37.25,,,,
5485,24.595,,,,
5486,32.95,,,,
5487,21.02,,,,
5488,26.11,,,,
5489,24.145,,,,
5490,35.67,,,,
5491,26.38,,,,
5492,35.315,,,,
5493,27.85,,,,
5494,27.485,,,,
5495,37.55,,,,
5496,27.325,,,,
5497,36.685,,,,
5498,27.195,,,,
5499,38.255,,,,
5500,27.07,,,,
5501,34.895,,,,
5502,26.875,,,,
5503,26.76,,,,
5504,26.26,,,,
5505,30.585,,,,
5506,43.03,,,,
5507,33.245,,,,
5508,37.615,,,,
5509,28.225,,,,
5510,42.41,,,,
5511,23.245,,,,
5512,29.82,,,,
5513,18.43,,,,
5514,29.47,,,,
5515,25.155,,,,
5516,37.765,,,,
5517,26.64,,,,
5518,26.555,,,,
5519,35.105,,,,
5520,26.51,,,,
5521,38.54,,,,
5522,26.28,,,,
5523,41.725,,,,
5524,26.47,,,,
5525,35.75,,,,
5526,27.2,,,,
5527,26.99,,,,
5528,26.935,,,,
5529,26.87,,,,
5530,34.96,,,,
5531,26.81,,,,
5532,35.14,,,,
5533,32.075,,,,
5534,43.26,,,,
5535,31.65,,,,
5536,42,,,,
5537,30.465,,,,
5538,41.355,,,,
5539,25.98,,,,
5540,47.065,,,,
5541,45.115,,,,
5542,27.835,,,,
5543,27.07,,,,
5544,26.79,,,,
5545,26.99,,,,
5546,26.765,,,,
5547,26.875,,,,
5548,26.755,,,,
5549,26.615,,,,
5550,26.76,,,,
5551,26.65,,,,
5552,25.235,,,,
5553,29.685,,,,
5554,24.845,,,,
5555,20.52,,,,
5556,25.12,,,,
5557,17.88,,,,
5558,27.83,,,,
5559,23.605,,,,
5560,35.475,,,,
5561,19.53,,,,
5562,30.58,,,,
5563,25.83,,,,
5564,37.94,,,,
5565,28.26,,,,
5566,27.605,,,,
5567,35.705,,,,
5568,27.5,,,,
5569,36.17,,,,
5570,27.78,,,,
5571,31.875,,,,
5572,27.45,,,,
5573,27.805,,,,
5574,27.435,,,,
5575,27.29,,,,
5576,26.015,,,,
5577,31.015,,,,
5578,37.555,,,,
5579,24.145,,,,
5580,19.94,,,,
5581,3.695,,,,
5582,12.28,,,,
5583,5.105,,,,
5584,13.385,,,,
5585,14.42,,,,
5586,25.79,,,,
5587,22.045,,,,
5588,28.56,,,,
5589,23.795,,,,
5590,26.915,,,,
5591,38.24,,,,
5592,28.98,,,,
5593,37.025,,,,
5594,28.375,,,,
5595,37.815,,,,
5596,28.355,,,,
5597,35.095,,,,
5598,27.815,,,,
5599,27.77,,,,
5600,26.07,,,,
5601,25.14,,,,
5602,23.79,,,,
5603,14.2,,,,
5604,21.415,,,,
5605,11.77,,,,
5606,21.78,,,,
5607,14.2,,,,
5608,19.825,,,,
5609,21.225,,,,
5610,28.18,,,,
5611,25.13,,,,
5612,35.17,,,,
5613,27.37,,,,
5614,27.605,,,,
5615,33.14,,,,
5616,27.36,,,,
5617,35.045,,,,
5618,27.215,,,,
5619,35.96,,,,
5620,27.01,,,,
5621,32.405,,,,
5622,26.86,,,,
5623,26.805,,,,
5624,25.79,,,,
5625,22.46,,,,
5626,22.91,,,,
5627,11,,,,
5628,15.84,,,,
5629,8.69,,,,
5630,16.525,,,,
5631,8.985,,,,
5632,28.77,,,,
5633,29.985,,,,
5634,33.01,,,,
5635,27.69,,,,
5636,37.08,,,,
5637,29.495,,,,
5638,28.91,,,,
5639,35.72,,,,
5640,28.92,,,,
5641,38.375,,,,
5642,28.275,,,,
5643,37.655,,,,
5644,28.255,,,,
5645,32.82,,,,
5646,27.965,,,,
5647,27.815,,,,
5648,27.44,,,,
5649,29.855,,,,
5650,33.475,,,,
5651,27.065,,,,
5652,35.32,,,,
5653,20.145,,,,
5654,39.55,,,,
5655,33.64,,,,
5656,38.49,,,,
5657,34.91,,,,
5658,34.92,,,,
5659,29.385,,,,
5660,34.49,,,,
5661,30.285,,,,
5662,30.51,,,,
5663,35.235,,,,
5664,28.895,,,,
5665,34.265,,,,
5666,28.74,,,,
5667,35.045,,,,
5668,28.81,,,,
5669,34.81,,,,
5670,28.88,,,,
5671,28.585,,,,
5672,27.565,,,,
5673,36.755,,,,
5674,36.95,,,,
5675,28.71,,,,
5676,35.19,,,,
5677,17.84,,,,
5678,21.565,,,,
5679,20.715,,,,
5680,31.17,,,,
5681,17.29,,,,
5682,31.29,,,,
5683,29.325,,,,
5684,37.34,,,,
5685,30.68,,,,
5686,30.215,,,,
5687,35.55,,,,
5688,28.01,,,,
5689,36.075,,,,
5690,27.645,,,,
5691,37.87,,,,
5692,27.44,,,,
5693,35.53,,,,
5694,27.15,,,,
5695,27.06,,,,
5696,26.69,,,,
5697,24.575,,,,
5698,26.23,,,,
5699,24.47,,,,
5700,25.18,,,,
5701,18.745,,,,
5702,25.115,,,,
5703,21.175,,,,
5704,30.54,,,,
5705,19.61,,,,
5706,28.43,,,,
5707,26.54,,,,
5708,37.655,,,,
5709,28.07,,,,
5710,27.705,,,,
5711,37.05,,,,
5712,27.015,,,,
5713,37.465,,,,
5714,26.88,,,,
5715,42.38,,,,
5716,26.76,,,,
5717,36.53,,,,
5718,26.865,,,,
5719,26.74,,,,
5720,25.695,,,,
5721,27.835,,,,
5722,31.24,,,,
5723,19.99,,,,
5724,31.23,,,,
5725,25.2,,,,
5726,36.355,,,,
5727,22.35,,,,
5728,31.66,,,,
5729,17.605,,,,
5730,29.985,,,,
5731,26.4,,,,
5732,40.615,,,,
5733,27.025,,,,
5734,26.43,,,,
5735,41.76,,,,
5736,26.27,,,,
5737,40.59,,,,
5738,26.15,,,,
5739,45.45,,,,
5740,26.3,,,,
5741,43.345,,,,
5742,26.135,,,,
5743,26.02,,,,
5744,25.02,,,,
5745,28.205,,,,
5746,36.705,,,,
5747,19.375,,,,
5748,30.175,,,,
5749,15.895,,,,
5750,35.77,,,,
5751,12.625,,,,
5752,25.15,,,,
5753,19.195,,,,
5754,31.26,,,,
5755,28.94,,,,
5756,38.315,,,,
5757,29.095,,,,
5758,28.405,,,,
5759,36.375,,,,
5760,26.875,,,,
5761,34.14,,,,
5762,26.465,,,,
5763,34.995,,,,
5764,26.47,,,,
5765,34.03,,,,
5766,26.33,,,,
5767,26.44,,,,
5768,25.46,,,,
5769,21.23,,,,
5770,30.255,,,,
5771,20.23,,,,
5772,25.39,,,,
5773,19.02,,,,
5774,27.81,,,,
5775,12.505,,,,
5776,22.56,,,,
5777,19.815,,,,
5778,33.475,,,,
5779,29.745,,,,
5780,37.895,,,,
5781,30.7,,,,
5782,30.705,,,,
5783,40.795,,,,
5784,30.315,,,,
5785,40.92,,,,
5786,29.295,,,,
5787,44.155,,,,
5788,28.67,,,,
5789,38.21,,,,
5790,28.285,,,,
5791,28,,,,
5792,26.43,,,,
5793,29.1,,,,
5794,15.405,,,,
5795,9.865,,,,
5796,25.815,,,,
5797,6.915,,,,
5798,19.515,,,,
5799,10.72,,,,
5800,20.03,,,,
5801,10.88,,,,
5802,19.895,,,,
5803,19.285,,,,
5804,32.975,,,,
5805,21.325,,,,
5806,23.445,,,,
5807,32.185,,,,
5808,28.29,,,,
5809,35.815,,,,
5810,27.51,,,,
5811,37.165,,,,
5812,27.315,,,,
5813,33.49,,,,
5814,27.195,,,,
5815,27.08,,,,
5816,26.475,,,,
5817,34.25,,,,
5818,41.49,,,,
5819,33.81,,,,
5820,36.34,,,,
5821,24.65,,,,
5822,36.675,,,,
5823,22.545,,,,
5824,33.935,,,,
5825,24.125,,,,
5826,29.985,,,,
5827,24.445,,,,
5828,33.33,,,,
5829,26.44,,,,
5830,26.325,,,,
5831,33.155,,,,
5832,26.24,,,,
5833,32.615,,,,
5834,26,,,,
5835,34.365,,,,
5836,25.985,,,,
5837,32.63,,,,
5838,25.905,,,,
5839,25.715,,,,
5840,25.3,,,,
5841,24.53,,,,
5842,26.1,,,,
5843,15.475,,,,
5844,22.88,,,,
5845,15.275,,,,
5846,23.43,,,,
5847,17.32,,,,
5848,25.085,,,,
5849,16.885,,,,
5850,26.855,,,,
5851,25.68,,,,
5852,33.935,,,,
5853,27.81,,,,
5854,27.105,,,,
5855,33.08,,,,
5856,27.05,,,,
5857,33.58,,,,
5858,26.885,,,,
5859,35.79,,,,
5860,26.8,,,,
5861,33.13,,,,
5862,26.67,,,,
5863,26.46,,,,
5864,25.695,,,,
5865,23.025,,,,
5866,25.245,,,,
5867,13.525,,,,
5868,16.245,,,,
5869,11.54,,,,
5870,25.445,,,,
5871,20.73,,,,
5872,30.985,,,,
5873,28.065,,,,
5874,38.1,,,,
5875,33.98,,,,
5876,34.97,,,,
5877,27.63,,,,
5878,27.225,,,,
5879,32.77,,,,
5880,26.55,,,,
5881,34.595,,,,
5882,25.985,,,,
5883,35.74,,,,
5884,25.895,,,,
5885,31.485,,,,
5886,25.81,,,,
5887,25.845,,,,
5888,24.89,,,,
5889,28.87,,,,
5890,25.835,,,,
5891,14.235,,,,
5892,20.105,,,,
5893,14.565,,,,
5894,27.005,,,,
5895,15.82,,,,
5896,24.9,,,,
5897,19.55,,,,
5898,28.295,,,,
5899,26.69,,,,
5900,35.65,,,,
5901,27.585,,,,
5902,27.81,,,,
5903,33.2,,,,
5904,27.295,,,,
5905,34.01,,,,
5906,26.51,,,,
5907,35.96,,,,
5908,26.625,,,,
5909,33.05,,,,
5910,26.13,,,,
5911,26.095,,,,
5912,24.38,,,,
5913,21.415,,,,
5914,23.18,,,,
5915,13.71,,,,
5916,17.95,,,,
5917,7.95,,,,
5918,14.365,,,,
5919,10.37,,,,
5920,21.5,,,,
5921,14.445,,,,
5922,24.98,,,,
5923,18.055,,,,
5924,28.995,,,,
5925,16.005,,,,
5926,14.765,,,,
5927,20.63,,,,
5928,15.38,,,,
5929,22.205,,,,
5930,15.16,,,,
5931,23.695,,,,
5932,14.58,,,,
5933,22.09,,,,
5934,14.215,,,,
5935,14.11,,,,
5936,18.86,,,,
5937,19.31,,,,
5938,22.405,,,,
5939,21.795,,,,
5940,19.97,,,,
5941,19.86,,,,
5942,26.24,,,,
5943,19.415,,,,
5944,23.205,,,,
5945,17.765,,,,
5946,23.76,,,,
5947,20.33,,,,
5948,26.535,,,,
5949,20.745,,,,
5950,20.445,,,,
5951,26.965,,,,
5952,20.505,,,,
5953,26.01,,,,
5954,20.715,,,,
5955,28.76,,,,
5956,20.95,,,,
5957,27.495,,,,
5958,20.935,,,,
5959,18.72,,,,
5960,14.22,,,,
5961,14.795,,,,
5962,16.87,,,,
5963,3.815,,,,
5964,6.68,,,,
5965,0.81,,,,
5966,5.14,,,,
5967,6.91,,,,
5968,16.2,,,,
5969,17.91,,,,
5970,28.555,,,,
5971,27.895,,,,
5972,30.925,,,,
5973,22.845,,,,
5974,22.665,,,,
5975,27.475,,,,
5976,22.28,,,,
5977,29,,,,
5978,21.55,,,,
5979,28.55,,,,
5980,21.03,,,,
5981,25.14,,,,
5982,20.74,,,,
5983,20.58,,,,
5984,20.045,,,,
5985,13.555,,,,
5986,17.73,,,,
5987,9.93,,,,
5988,20.655,,,,
5989,15.735,,,,
5990,25.985,,,,
5991,19.655,,,,
5992,25.445,,,,
5993,18.91,,,,
5994,24.805,,,,
5995,19.545,,,,
5996,26.83,,,,
5997,21.23,,,,
5998,20.975,,,,
5999,27.84,,,,
6000,20.995,,,,
6001,27.925,,,,
6002,21.025,,,,
6003,30.29,,,,
6004,21.06,,,,
6005,28.725,,,,
6006,21.915,,,,
6007,21.58,,,,
6008,21.215,,,,
6009,19.35,,,,
6010,20.395,,,,
6011,12.64,,,,
6012,12.685,,,,
6013,4.21,,,,
6014,17.96,,,,
6015,9.445,,,,
6016,19.23,,,,
6017,17.045,,,,
6018,27.25,,,,
6019,23.45,,,,
6020,30.69,,,,
6021,23.225,,,,
6022,22.645,,,,
6023,28.27,,,,
6024,21.895,,,,
6025,28.915,,,,
6026,21.71,,,,
6027,29.375,,,,
6028,22.01,,,,
6029,26.81,,,,
6030,21.85,,,,
6031,21.75,,,,
6032,21.38,,,,
6033,20.945,,,,
6034,24.6,,,,
6035,12.75,,,,
6036,16.825,,,,
6037,8.505,,,,
6038,21.015,,,,
6039,16.03,,,,
6040,25.155,,,,
6041,21.425,,,,
6042,25.515,,,,
6043,19.46,,,,
6044,27.075,,,,
6045,21.855,,,,
6046,21.73,,,,
6047,27.2,,,,
6048,22.16,,,,
6049,27.905,,,,
6050,21.885,,,,
6051,28.52,,,,
6052,21.64,,,,
6053,27.77,,,,
6054,21.88,,,,
6055,21.775,,,,
6056,21.05,,,,
6057,21.325,,,,
6058,23.745,,,,
6059,12.58,,,,
6060,16.005,,,,
6061,16.945,,,,
6062,25.58,,,,
6063,21.535,,,,
6064,23.63,,,,
6065,18.455,,,,
6066,28.07,,,,
6067,21.77,,,,
6068,28.985,,,,
6069,22.065,,,,
6070,21.975,,,,
6071,28.13,,,,
6072,22.005,,,,
6073,28.23,,,,
6074,21.815,,,,
6075,29.64,,,,
6076,21.995,,,,
6077,28.49,,,,
6078,21.825,,,,
6079,21.815,,,,
6080,21.13,,,,
6081,18.885,,,,
6082,23.625,,,,
6083,17.02,,,,
6084,20.99,,,,
6085,13.5,,,,
6086,19.39,,,,
6087,14.855,,,,
6088,25.14,,,,
6089,19.405,,,,
6090,27.065,,,,
6091,22.33,,,,
6092,28.925,,,,
6093,22.44,,,,
6094,22.265,,,,
6095,28.08,,,,
6096,22.245,,,,
6097,28.465,,,,
6098,22.335,,,,
6099,30.755,,,,
6100,22.255,,,,
6101,28.525,,,,
6102,21.86,,,,
6103,22.025,,,,
6104,22.975,,,,
6105,21.375,,,,
6106,27.01,,,,
6107,19,,,,
6108,18.005,,,,
6109,8.295,,,,
6110,19.615,,,,
6111,7.405,,,,
6112,14.48,,,,
6113,14.52,,,,
6114,24.71,,,,
6115,19.715,,,,
6116,29.115,,,,
6117,21.12,,,,
6118,21.655,,,,
6119,27.61,,,,
6120,21.825,,,,
6121,28.11,,,,
6122,21.635,,,,
6123,30.475,,,,
6124,21.955,,,,
6125,29.12,,,,
6126,21.805,,,,
6127,22.055,,,,
6128,21.335,,,,
6129,21.41,,,,
6130,25.755,,,,
6131,13.555,,,,
6132,13.225,,,,
6133,11.715,,,,
6134,16.855,,,,
6135,2.875,,,,
6136,10.235,,,,
6137,7.81,,,,
6138,17.715,,,,
6139,17.2,,,,
6140,22.14,,,,
6141,15.33,,,,
6142,16.96,,,,
6143,23.55,,,,
6144,14.77,,,,
6145,22.935,,,,
6146,17.345,,,,
6147,22.46,,,,
6148,16.975,,,,
6149,23.805,,,,
6150,15.495,,,,
6151,16.215,,,,
6152,17.37,,,,
6153,15.28,,,,
6154,21,,,,
6155,12.865,,,,
6156,10.175,,,,
6157,4.65,,,,
6158,11.48,,,,
6159,7.215,,,,
6160,17.32,,,,
6161,9.685,,,,
6162,15.025,,,,
6163,12.62,,,,
6164,23.54,,,,
6165,12.47,,,,
6166,13.64,,,,
6167,21.515,,,,
6168,13.045,,,,
6169,20.035,,,,
6170,15.38,,,,
6171,21.7,,,,
6172,13.935,,,,
6173,22.75,,,,
6174,14.9,,,,
6175,13.725,,,,
6176,16.83,,,,
6177,15.545,,,,
6178,14.22,,,,
6179,10.835,,,,
6180,10.82,,,,
6181,3.325,,,,
6182,13.055,,,,
6183,6.4,,,,
6184,9.02,,,,
6185,7.975,,,,
6186,17.6,,,,
6187,18.09,,,,
6188,28.11,,,,
6189,19.65,,,,
6190,21.25,,,,
6191,28.48,,,,
6192,22.34,,,,
6193,28.595,,,,
6194,22.29,,,,
6195,31.02,,,,
6196,22.5,,,,
6197,30.125,,,,
6198,22.475,,,,
6199,22.51,,,,
6200,22.145,,,,
6201,18,,,,
6202,17.33,,,,
6203,8.345,,,,
6204,12.545,,,,
6205,3.575,,,,
6206,16.39,,,,
6207,11.595,,,,
6208,19.95,,,,
6209,18.67,,,,
6210,26.55,,,,
6211,21.12,,,,
6212,27.015,,,,
6213,21.505,,,,
6214,21.605,,,,
6215,26.57,,,,
6216,21.63,,,,
6217,26.675,,,,
6218,21.48,,,,
6219,27.205,,,,
6220,21.505,,,,
6221,26.47,,,,
6222,21.675,,,,
6223,21.52,,,,
6224,21.425,,,,
6225,20.95,,,,
6226,26.02,,,,
6227,19.32,,,,
6228,21.71,,,,
6229,15.36,,,,
6230,15.66,,,,
6231,10.475,,,,
6232,22.455,,,,
6233,19.755,,,,
6234,25.645,,,,
6235,21.505,,,,
6236,27.155,,,,
6237,21.995,,,,
6238,22.075,,,,
6239,26.775,,,,
6240,22.325,,,,
6241,27.31,,,,
6242,22,,,,
6243,27.345,,,,
6244,22.14,,,,
6245,26.35,,,,
6246,22.02,,,,
6247,21.19,,,,
6248,21.49,,,,
6249,20.86,,,,
6250,26.21,,,,
6251,20.315,,,,
6252,23.995,,,,
6253,18.42,,,,
6254,25.38,,,,
6255,17.31,,,,
6256,22.79,,,,
6257,14.39,,,,
6258,24.81,,,,
6259,21.55,,,,
6260,27.83,,,,
6261,20.755,,,,
6262,21.07,,,,
6263,25.54,,,,
6264,21.23,,,,
6265,23.715,,,,
6266,20.825,,,,
6267,21,,,,
6268,21.125,,,,
6269,20.92,,,,
6270,20.945,,,,
6271,21.14,,,,
6272,23.17,,,,
6273,20.1,,,,
6274,19.43,,,,
6275,17.015,,,,
6276,7.6,,,,
6277,4.265,,,,
6278,3.805,,,,
6279,6.64,,,,
6280,9.225,,,,
6281,13.57,,,,
6282,15.92,,,,
6283,9.695,,,,
6284,10.4,,,,
6285,13.42,,,,
6286,10.885,,,,
6287,12.59,,,,
6288,12.495,,,,
6289,10.515,,,,
6290,12.46,,,,
6291,12.67,,,,
6292,10.675,,,,
6293,12.635,,,,
6294,12.05,,,,
6295,11.12,,,,
6296,14.21,,,,
6297,11.67,,,,
6298,10.63,,,,
6299,10.035,,,,
6300,4.96,,,,
6301,1.425,,,,
6302,4.72,,,,
6303,1.57,,,,
6304,3.32,,,,
6305,9.205,,,,
6306,12.935,,,,
6307,15.35,,,,
6308,17.995,,,,
6309,15.91,,,,
6310,18.915,,,,
6311,18.5,,,,
6312,16.185,,,,
6313,18.415,,,,
6314,18.05,,,,
6315,16.225,,,,
6316,18.76,,,,
6317,17.505,,,,
6318,16.74,,,,
6319,18.615,,,,
6320,17.18,,,,
6321,13.675,,,,
6322,12.335,,,,
6323,4.52,,,,
6324,1.955,,,,
6325,0.88,,,,
6326,0.3,,,,
6327,1.995,,,,
6328,5.15,,,,
6329,11.54,,,,
6330,19.685,,,,
6331,21.875,,,,
6332,22.165,,,,
6333,21.645,,,,
6334,21.475,,,,
6335,21.315,,,,
6336,21.095,,,,
6337,21.055,,,,
6338,20.9,,,,
6339,20.775,,,,
6340,21.085,,,,
6341,20.835,,,,
6342,21.025,,,,
6343,21.05,,,,
6344,20.71,,,,
6345,17.805,,,,
6346,12.79,,,,
6347,8.59,,,,
6348,5.875,,,,
6349,4.42,,,,
6350,4.315,,,,
6351,6.595,,,,
6352,10.605,,,,
6353,15.66,,,,
6354,21.345,,,,
6355,24.06,,,,
6356,25.4,,,,
6357,21.315,,,,
6358,21.045,,,,
6359,24.415,,,,
6360,20.955,,,,
6361,23.86,,,,
6362,20.575,,,,
6363,26.19,,,,
6364,20.93,,,,
6365,26.13,,,,
6366,20.74,,,,
6367,20.9,,,,
6368,20.63,,,,
6369,18.075,,,,
6370,22.295,,,,
6371,10.835,,,,
6372,16.37,,,,
6373,5.745,,,,
6374,13.305,,,,
6375,6.565,,,,
6376,17.195,,,,
6377,16.15,,,,
6378,26.065,,,,
6379,21.81,,,,
6380,35.34,,,,
6381,21.795,,,,
6382,21.82,,,,
6383,36.775,,,,
6384,22.47,,,,
6385,35.1,,,,
6386,22.28,,,,
6387,43.62,,,,
6388,22.34,,,,
6389,36.255,,,,
6390,22.435,,,,
6391,22.535,,,,
6392,22.225,,,,
6393,21.455,,,,
6394,30.285,,,,
6395,19.505,,,,
6396,32.65,,,,
6397,20.23,,,,
6398,26.07,,,,
6399,16.87,,,,
6400,24,,,,
6401,16.76,,,,
6402,29.405,,,,
6403,21.13,,,,
6404,32.95,,,,
6405,21.945,,,,
6406,22.33,,,,
6407,32.265,,,,
6408,22.41,,,,
6409,30.205,,,,
6410,21.405,,,,
6411,32.04,,,,
6412,21.74,,,,
6413,29.07,,,,
6414,21.39,,,,
6415,21.395,,,,
6416,21.34,,,,
6417,21.835,,,,
6418,26.91,,,,
6419,15.04,,,,
6420,21.995,,,,
6421,14.37,,,,
6422,20.965,,,,
6423,9.195,,,,
6424,22.855,,,,
6425,16.62,,,,
6426,26.35,,,,
6427,20.71,,,,
6428,27.92,,,,
6429,22.01,,,,
6430,22.245,,,,
6431,29.75,,,,
6432,22.66,,,,
6433,28.965,,,,
6434,22.67,,,,
6435,31.66,,,,
6436,22.905,,,,
6437,29.52,,,,
6438,22.575,,,,
6439,22.37,,,,
6440,22.555,,,,
6441,21.35,,,,
